controller,controller_type,scenario_name,approval_rate_mean,approval_rate_ci_lower,approval_rate_ci_upper,default_rate_mean,default_rate_ci_lower,default_rate_ci_upper,expected_profit_mean,expected_profit_ci_lower,expected_profit_ci_upper,npv_mean,npv_ci_lower,npv_ci_upper,cumulative_reward_mean,cumulative_reward_ci_lower,cumulative_reward_ci_upper,capital_usage_mean_mean,capital_usage_mean_ci_lower,capital_usage_mean_ci_upper,reward_volatility_mean,reward_volatility_ci_lower,reward_volatility_ci_upper,stability_index_mean,stability_index_ci_lower,stability_index_ci_upper,threshold_volatility_mean,threshold_volatility_ci_lower,threshold_volatility_ci_upper,expected_profit_seed_std,cumulative_reward_seed_std
split_policy_static,baseline,class_imbalance_shift,0.6036888705802413,0.5999863656754599,0.607688499558759,0.15543021022511153,0.1517995185366038,0.1593588929513239,21995.302100151453,2456.0564615944145,43557.82439735194,20219.928384509283,995.4917658759709,41376.060951323816,15255.280383370826,-8950.325242904919,41825.264934076564,0.5688514925126618,0.5611287345800258,0.5759169654988012,11522.341896727223,10363.519128879137,12906.984390136544,8.96781092748909e-05,8.080068555004963e-05,9.75327655384105e-05,0.0,0.0,0.0,36605.128788748545,45530.424038889585
split_policy_static,baseline,drift,0.6195243968966383,0.6163200940962665,0.6219536120567267,0.15691316902492045,0.1534544149421371,0.16022889100559434,-10714.755353743833,-26429.067483178223,5991.238634616327,-12096.358188882781,-27618.75643619937,4370.555761470268,-26881.17800228058,-45658.180267900665,-5814.5222242391665,0.608608987979462,0.6017887444516737,0.6175294044187774,11094.118124918035,9971.690582807923,12040.732627578656,9.299438728223955e-05,8.515570201279628e-05,0.0001023494726152345,0.0,0.0,0.0,29485.766755859622,37710.4904721252
split_policy_static,baseline,noise,0.6310340074418208,0.6281171443824376,0.633360718218905,0.13729769119730498,0.1356173744293573,0.1389541999789013,81833.75308460185,69272.12358609537,94593.9170081121,79118.2769884595,67171.92323579694,91496.67198115251,88272.02603412348,73410.9117377387,103090.89832506608,0.602205610364669,0.590587545071678,0.6144480825390759,15947.847389948724,14541.95589379804,16991.99641793022,6.428408633593281e-05,6.0022397705683547e-05,7.005861026541318e-05,0.0,0.0,0.0,24652.429575956634,30310.206888400735
split_policy_static,baseline,split_policy_dynamics,0.6431285912868941,0.639080024095792,0.6474668231735067,0.14433041085554818,0.13746010236133252,0.14914052854632012,75375.66938708145,54605.636636588024,97303.92615601145,72588.13917921095,52270.995267101345,94272.81918289677,79020.2443943956,52307.455783039535,107245.76871745652,0.6177328557071674,0.6119574829742662,0.625681282844814,14522.971936513393,12715.90262247114,16424.910211873368,7.190537120546807e-05,6.510170119885735e-05,7.909506287001063e-05,0.0,0.0,0.0,39466.010182720805,51084.813271955805
static_threshold,baseline,adverse_stress,0.6828414547211595,0.6786250061595736,0.6880265202716322,0.1925845025667333,0.18804127173165272,0.19710458917276694,-247164.98034049897,-269876.55296254775,-223254.8876220501,-244967.792053393,-267278.3754241608,-221164.31150210215,-327586.7361296709,-355455.74213473714,-298587.8433761827,0.7094367299000135,0.6991318715815005,0.7204055814318427,28618.667001941518,24855.1149725467,31356.192476210974,3.6815405384071186e-05,3.2390727919817637e-05,4.287800399100037e-05,0.0,0.0,0.0,48212.77406953688,58707.85688273822
static_threshold,baseline,base_market,0.7242060997673794,0.7209917783873412,0.7285372617529626,0.15639758647389365,0.15445708789704055,0.15848504247356454,18737.96074290374,-29.70963104882891,32198.146659824437,17011.288140239383,-1192.8270295415336,30155.77335572701,4555.653256688455,-18727.028269590253,21532.923882402018,0.6704815507901037,0.662755897915146,0.6776657718467435,15248.423261309756,13357.05136412211,16919.385329044522,6.937532437855714e-05,6.137140169250885e-05,8.030951639519747e-05,0.0,0.0,0.0,27917.012126838512,34139.90412568899
static_threshold,baseline,class_imbalance_shift,0.697836434590978,0.6939385170627618,0.7028593546831607,0.1685968240939657,0.1650686710516436,0.17258006429292222,-21251.313005033004,-43337.245871214065,889.2538600182221,-22581.836085764866,-44385.33166435827,-605.5856485071818,-44562.309195716305,-71536.41261488636,-17303.19770286463,0.6390219651061538,0.631559593738275,0.64592650879151,11071.144345496949,9890.957552468064,12504.56937164374,9.426184677084177e-05,8.529363247012727e-05,0.00010174840413499335,0.0,0.0,0.0,38600.46271610732,47578.42237675694
static_threshold,baseline,drift,0.7036744509136715,0.7008341328339555,0.7069962894795442,0.16988366623049356,0.16554171600030157,0.1730737271211964,-66387.66098950636,-82252.333527718,-46332.39781849788,-66964.07964987015,-82698.45433091476,-47347.072975431285,-101452.92803191087,-121926.75907350193,-76434.80412616818,0.6729404910344728,0.6658006328469861,0.68290736209513,11550.717704455708,10222.899291578615,12597.841622188947,8.986858789809762e-05,8.169756299780793e-05,0.00010132267974251984,0.0,0.0,0.0,33287.74505080622,43095.42371590556
static_threshold,baseline,noise,0.674532009286564,0.6709195944184481,0.6769437858107601,0.1466930778970035,0.14462470065802321,0.14837623537256814,54721.39374058335,44119.44253539691,64212.62566744028,52391.844014835544,41971.44220698232,61667.313339349195,51964.06342665781,39268.633221760225,63716.23667221888,0.6327071944068701,0.6203817461235192,0.6456329927079125,15111.026442552095,13171.139007680691,16498.019892440996,6.9497734341674e-05,6.228763239692283e-05,8.149946847656617e-05,0.0,0.0,0.0,24012.682078789778,30026.417919850133
static_threshold,baseline,split_policy_dynamics,0.7181934282023666,0.7132833960970347,0.7220487689188536,0.15751731149948048,0.15135110999247886,0.1621558281984386,37756.5113699932,16337.977482180087,60209.04425280469,35267.27871608277,13990.336311199268,57596.40971359016,26905.35829660471,-933.3637127714021,55398.25866938151,0.672182715088443,0.666270327175978,0.6801768979630581,13326.569097612635,11904.288112573571,14934.039001295721,7.819241298317474e-05,6.934433510156278e-05,8.577216584381059e-05,0.0,0.0,0.0,41605.46045224268,53316.05905044491
